timestamp,country,city,latitude,longitude,pm25,pm10,no2,so2,o3,co,aqi,temperature,humidity,wind_speed
25:17.6,IT,Rome,41.903,12.496,63.028,50.463,27.43,7.059,54.029,0.638,126,36.394,49.716,1.332
25:17.6,IT,Rome,41.903,12.496,62.666,82.544,34.292,5.017,46.975,0.816,125,12.001,76.15,1.624
25:17.6,IT,Rome,41.903,12.496,34.87,73.561,33.133,4.956,19.037,0.297,82,32.008,74.481,7.401
25:17.6,IT,Rome,41.903,12.496,71.856,48.491,62.057,5.799,51.084,0.745,155,30.872,34.781,3.365
25:17.6,IT,Rome,41.903,12.496,30.544,31.993,17.254,4.82,39.867,0.353,61,13.314,26.846,8.135
25:17.6,IT,Rome,41.903,12.496,50.53,28.302,14.19,7.981,50.459,0.566,101,11.093,72.255,2.906
25:17.6,IT,Rome,41.903,12.496,44.313,56.766,27.029,6.839,73.397,1.264,88,18.322,38.136,0.515
25:17.6,IT,Rome,41.903,12.496,25.091,68.034,12.502,5.227,58.777,0.86,68,18.494,59.91,5.982
25:17.6,IT,Rome,41.903,12.496,27.976,70.923,28.723,2.314,45.289,0.556,71,25.108,81.924,9.402
25:17.6,IT,Rome,41.903,12.496,19.692,86.91,45.655,2.562,55.761,0.904,114,23.18,82.288,8.412
25:17.6,IT,Rome,41.903,12.496,41.299,90.531,41.773,9.939,42.637,0.597,104,34.75,40.478,6.792
25:17.6,IT,Rome,41.903,12.496,58.168,64.961,28.258,4.488,60.053,0.274,116,23.523,61.892,1.245
25:17.6,IT,Rome,41.903,12.496,50.99,108.694,48.527,1.458,43.132,0.689,121,22.141,50.293,9.24
25:17.6,IT,Rome,41.903,12.496,29.956,67.801,25.283,8.431,46.92,0.825,67,25.202,44.834,8.662
25:17.6,IT,Rome,41.903,12.496,20.771,54.58,15.931,9.141,50.542,0.941,54,21.598,30.313,8.633
25:17.6,IT,Rome,41.903,12.496,57.094,87.516,49.357,11.07,62.541,0.689,123,22.434,29.67,1.282
25:17.6,IT,Rome,41.903,12.496,41.023,40.438,16.746,6.18,51.224,0.929,82,37.919,34.623,0.995
25:17.6,IT,Rome,41.903,12.496,59.261,49.914,57.42,8.446,53.196,1.126,143,23.501,45.841,6.608
25:17.6,IT,Rome,41.903,12.496,71.826,76.046,27.359,11.819,34.462,0.923,143,35.011,55.736,4.658
25:17.6,IT,Rome,41.903,12.496,85.806,90.924,49.372,8.125,28.01,1,171,26.209,81.169,6.202
25:17.6,IT,Rome,41.903,12.496,41.228,20.665,40.697,4.973,37.916,0.629,101,20.867,51.511,6.768
25:17.6,IT,Rome,41.903,12.496,22.061,52.102,41.687,6.79,44.024,0.486,104,6.321,28.479,3.173
25:17.6,IT,Rome,41.903,12.496,37.604,60.958,19.251,8.742,48.37,0.721,75,22.098,38.799,3.675
25:17.6,IT,Rome,41.903,12.496,28.039,60.591,20.797,2.407,54.572,0.619,60,31.266,48.866,9.398
25:17.6,IT,Rome,41.903,12.496,79.67,75.569,44.996,5.234,58.383,0.552,159,37.422,68.98,6.275
25:17.6,IT,Rome,41.903,12.496,61.945,88.627,22.332,1.104,57.632,1.072,123,35.854,49.203,8.566
25:17.6,IT,Rome,41.903,12.496,27.175,64.403,26.839,6.732,44.336,0.541,67,35.618,42.587,5.577
25:17.6,IT,Rome,41.903,12.496,0.487,32.194,57.673,3.736,69.203,1.111,144,5.652,77.21,4.773
25:17.6,IT,Rome,41.903,12.496,8.693,42.706,61.574,3.148,51.933,0.896,153,35.668,60.664,5.902
25:17.6,IT,Rome,41.903,12.496,14.262,53.016,21.54,6.294,65.626,0.659,53,14.772,75.656,9.147
25:17.6,IT,Rome,41.903,12.496,44.263,61.304,21.24,6.13,50.286,1.017,88,35.92,86.351,3.393
25:17.6,IT,Rome,41.903,12.496,4.658,78.476,37.447,10.255,30.231,0.613,93,13.89,40.622,3.06
25:17.6,IT,Rome,41.903,12.496,57.884,55.531,28.007,4.838,53.404,0.883,115,27.202,71.912,4.128
25:17.6,IT,Rome,41.903,12.496,63.462,57.588,44.98,7.166,48.896,0.381,126,23.577,86.118,2.471
25:17.6,IT,Rome,41.903,12.496,56.804,68.114,16.346,2.994,84.874,1.22,113,9.374,65.178,8.453
25:17.6,IT,Rome,41.903,12.496,19.544,39.752,24.468,6.783,61.856,0.698,61,26.117,66.05,3.744
25:17.6,IT,Rome,41.903,12.496,25.844,63.302,2.916,6.496,26.078,0.934,63,24.938,61.255,1.677
25:17.6,IT,Rome,41.903,12.496,41.429,89.445,49.444,7.318,59.294,0.767,123,14.727,80.568,8.645
25:17.6,IT,Rome,41.903,12.496,59.016,63.303,58.543,14.252,49.072,0.673,146,9.457,36.482,6.268
25:17.6,IT,Rome,41.903,12.496,27.016,71.649,21.805,4.972,46.44,0.56,71,29.49,28.192,4.497
25:17.6,IT,Rome,41.903,12.496,35.396,12.443,39.724,6.953,47.577,0.661,99,6.367,30.036,5.495
25:17.6,IT,Rome,41.903,12.496,40.352,63.903,16.366,0.79,70.145,0.89,80,10.368,27.067,5.862
25:17.6,IT,Rome,41.903,12.496,75.988,70.486,24.518,5.703,38.564,0.673,151,13.12,47.206,2.248
25:17.6,IT,Rome,41.903,12.496,20.455,73.874,16.172,2.116,45.284,0.777,73,18.398,79.207,2.856
25:17.6,IT,Rome,41.903,12.496,39.814,83.508,34.245,8.489,57.327,0.769,85,24.169,30.735,1.953
25:17.6,IT,Rome,41.903,12.496,36.812,116.023,41.132,3.773,31.417,0.74,116,32.523,64.586,8.926
25:17.6,IT,Rome,41.903,12.496,22.103,50.988,27.674,4.662,52.229,0.921,69,16.291,47.536,7.722
25:17.6,IT,Rome,41.903,12.496,44.23,46.458,40.725,7.971,76.406,0.743,101,30.547,44.71,7.364
25:17.6,IT,Rome,41.903,12.496,6.966,42.138,19.67,4.548,76.961,0.617,49,19.248,29.81,5.591
25:17.6,IT,Rome,41.903,12.496,40.583,46.703,27.744,3.168,54.745,0.214,81,9.902,37.387,6.445
25:17.6,IT,Rome,41.903,12.496,48.342,65.86,24.914,7.671,45.935,0.93,96,35.701,73.076,3.385
25:17.6,IT,Rome,41.903,12.496,40.133,7.329,43.199,7.337,35.498,0.668,107,7.958,36.459,6.511
25:17.6,IT,Rome,41.903,12.496,80.891,34.876,1.843,1.394,44.385,1.031,161,20.475,74.502,0.786
25:17.6,IT,Rome,41.903,12.496,29.285,76.97,30.422,3.454,60.287,0.743,76,13.034,64.354,4.938
25:17.6,IT,Rome,41.903,12.496,39.619,95.506,17.523,5.748,54.518,0.781,95,35.627,73.721,3.823
25:17.6,IT,Rome,41.903,12.496,30.287,54.368,36.16,2.972,34.422,0.708,90,33.621,49.005,4.61
25:17.6,IT,Rome,41.903,12.496,44.986,58.151,26.696,4.933,60.378,1.064,89,11.755,73.062,6.538
25:17.6,IT,Rome,41.903,12.496,38.41,67.128,40.322,1.376,57.363,0.406,100,7.224,87.297,2.721
25:17.6,IT,Rome,41.903,12.496,41.627,93.997,26.946,7.81,44.148,0.951,93,17.266,63.537,4.288
25:17.6,IT,Rome,41.903,12.496,65.468,57.921,21.369,7.355,34.013,0.83,130,31.712,36.996,0.846
25:17.6,IT,Rome,41.903,12.496,59.247,104.511,27.154,8.564,36.143,0.654,118,14.138,50.899,7.541
25:17.6,IT,Rome,41.903,12.496,29.778,77.109,50.476,4.685,41.365,0.895,126,8.562,86.925,3.821
25:17.6,IT,Rome,41.903,12.496,41.716,101.808,40.998,3.679,49.681,0.948,102,17.429,37.449,8.9
25:17.6,IT,Rome,41.903,12.496,13.905,107.638,22.43,6.762,28.42,0.671,107,10.889,82.965,5.72
25:17.6,IT,Rome,41.903,12.496,39.205,76.264,55.363,2.289,48.026,0.677,138,34.802,31.179,0.721
25:17.6,IT,Rome,41.903,12.496,68.887,126.255,39.361,4.9,35.408,0.844,137,20.418,63.157,6.854
25:17.6,IT,Rome,41.903,12.496,67.585,112.43,53.531,6.529,37.746,1.099,135,20.668,48.737,7.401
25:17.6,IT,Rome,41.903,12.496,15.721,91.778,39.215,1.411,38.03,0.761,98,13.866,25.051,8.66
25:17.6,IT,Rome,41.903,12.496,50.106,40.412,35.757,3.47,55.137,0.913,100,21.236,25.566,6.097
25:17.6,IT,Rome,41.903,12.496,30.501,89.342,34.969,8.991,64.781,1.158,89,30.818,45.546,3.816
25:17.6,IT,Rome,41.903,12.496,36.446,76.386,29.473,8.995,44.789,1.048,76,31.47,86.005,8.444
25:17.6,IT,Rome,41.903,12.496,56.573,106.238,54.667,8.829,72.521,0.906,136,11.896,85.889,5.789
25:17.6,IT,Rome,41.903,12.496,50.571,76.823,20.575,6.667,28.276,0.384,101,14.114,89.306,3.069
25:17.6,IT,Rome,41.903,12.496,28.301,24.667,51.608,7.881,79.894,1.348,129,19.018,34.262,2.599
25:17.6,IT,Rome,41.903,12.496,45.718,103.553,39.636,3.644,47.509,0.487,103,18.967,57.534,9.708
25:17.6,IT,Rome,41.903,12.496,40.267,73.666,48.445,11.815,45.42,0.579,121,10.646,26.522,7.274
25:17.6,IT,Rome,41.903,12.496,61.487,58.714,25.078,6.028,80.171,1.013,122,8.662,61.644,4.457
25:17.6,IT,Rome,41.903,12.496,52.417,54.968,40.148,4.529,51.318,0.355,104,12.531,88.895,6.484
25:17.6,IT,Rome,41.903,12.496,21.629,99.302,34.357,4.822,52.892,0.681,99,32.172,30.243,6.729
25:17.6,IT,Rome,41.903,12.496,59.165,99.009,23.013,4.925,48.259,0.779,118,17.488,82.828,6.017
25:17.6,IT,Rome,41.903,12.496,43.152,62.478,35.181,5.869,29.312,1.312,87,8.633,85.027,7.13
25:17.6,IT,Rome,41.903,12.496,23.021,39.22,10.982,10.636,43.073,0.491,46,17.226,38.973,1.653
25:17.6,IT,Rome,41.903,12.496,31.507,43.568,35.605,7.652,73.157,0.767,89,12.896,45.46,1.442
25:17.6,IT,Rome,41.903,12.496,40.785,82.061,43.298,7.662,19.883,0.997,108,15.729,59.861,3.715
25:17.6,IT,Rome,41.903,12.496,37.248,120.302,41.404,7.854,28.643,0.745,120,32.486,62.569,5.574
25:17.6,IT,Rome,41.903,12.496,38.419,87.634,31.654,7.766,71.468,0.852,87,32.961,36.028,4.111
25:17.6,IT,Rome,41.903,12.496,13.533,60.795,40.845,7.233,32.366,1.164,102,30.39,85.717,9.417
25:17.6,IT,Rome,41.903,12.496,22.772,113.324,41.854,8.576,37.317,0.709,113,21.838,69.822,0.928
25:17.6,IT,Rome,41.903,12.496,29.967,54.445,53.169,3.454,57.448,0.659,132,27.059,51.822,0.621
25:17.6,IT,Rome,41.903,12.496,19.607,77.602,32.872,5.787,61.013,0.508,82,10.107,78.454,7.101
25:17.6,IT,Rome,41.903,12.496,34.745,59.486,46.177,6.217,65.262,0.789,115,18.508,77.742,7.023
25:17.6,IT,Rome,41.903,12.496,53.777,27.316,44.693,2.819,41.984,0.731,111,14.583,70.634,2.282
25:17.6,IT,Rome,41.903,12.496,51.47,81.856,40.134,6.532,72.452,0.525,102,12.014,28.567,3.616
25:17.6,IT,Rome,41.903,12.496,0.025,77.918,17.623,6.057,31.037,0.806,77,16.721,80.602,3.319
25:17.6,IT,Rome,41.903,12.496,76.336,82.067,20.446,5.614,61.41,0.836,152,15.795,82.604,4.361
25:17.6,IT,Rome,41.903,12.496,19.093,65.171,24.4,7.198,30.842,0.908,65,14.178,62.893,3.382
25:17.6,IT,Rome,41.903,12.496,38.617,49.216,22.899,7.034,57.59,1.249,77,16.631,38.933,2.634
25:17.6,IT,Rome,41.903,12.496,33.295,81.776,20.644,4.396,75.492,1.302,81,21.114,33.928,6.962
25:17.6,IT,Rome,41.903,12.496,47.353,77.086,20.731,2.857,29.333,0.958,94,11.507,33.718,5.585
25:17.6,IT,Rome,41.903,12.496,17.025,51.372,17.196,7.8,2.167,0.944,51,28.376,33.763,2.913
25:17.6,IT,Rome,41.903,12.496,27.641,86.337,29.643,6.253,58.762,0.747,86,9.415,73.175,4.094
25:17.6,IT,Rome,41.903,12.496,7.323,59.457,24.699,5.946,48.513,0.793,61,25.687,87.542,1.262
25:17.6,IT,Rome,41.903,12.496,58.601,58.891,17.959,11.252,38.113,0.684,117,25.877,82.87,7.369
25:17.6,IT,Rome,41.903,12.496,38.656,91.549,30.106,7.505,46.922,0.944,91,25.706,29.024,6.958
25:17.6,IT,Rome,41.903,12.496,53.231,18.135,44.27,8.608,47.29,0.832,110,24.678,85.323,2.274
25:17.6,IT,Rome,41.903,12.496,50.967,53.507,31.675,4.66,51.405,0.59,101,31.375,31.088,5.465
25:17.6,IT,Rome,41.903,12.496,38.656,97.958,30.179,9.625,30.035,0.689,97,29.618,53.813,5.685
25:17.6,IT,Rome,41.903,12.496,22.78,35.561,27.163,10.979,45.39,1.245,67,16.074,60.436,8.471
25:17.6,IT,Rome,41.903,12.496,6.633,71.608,51.426,4.213,35.015,0.806,128,32.934,72.704,8.404
25:17.6,IT,Rome,41.903,12.496,46.623,84.451,57.508,9.176,51.043,0.735,143,24.677,81.471,4.817
25:17.6,IT,Rome,41.903,12.496,35.813,92.369,35.85,6.024,39.108,0.858,92,36.311,51.593,4.846
25:17.6,IT,Rome,41.903,12.496,22.501,89.259,23.323,6.045,32.088,1.11,89,6.267,45.352,8.428
25:17.6,IT,Rome,41.903,12.496,10.781,46.424,27.399,6.566,69.788,0.568,68,24.563,78.669,3.106
25:17.6,IT,Rome,41.903,12.496,47.72,60.222,23.134,2.845,46.363,0.931,95,31.61,25.639,3.331
25:17.6,IT,Rome,41.903,12.496,47.552,65.368,31.953,7.449,28.336,1.08,95,14.642,76.591,6.909
25:17.6,IT,Rome,41.903,12.496,50.405,109.702,40.306,4.58,25.318,0.481,109,10.307,64.154,0.749
25:17.6,IT,Rome,41.903,12.496,38.963,120.359,33.078,4.175,29.625,0.081,120,6.359,82.826,6.078
25:17.6,IT,Rome,41.903,12.496,40.521,82.622,25.886,4.716,31.787,0.702,82,10.289,56.816,9.673
25:17.6,IT,Rome,41.903,12.496,57.031,89.822,31.189,6.96,52.702,0.745,114,30.658,40.35,2.987
25:17.6,IT,Rome,41.903,12.496,16.33,66.622,28.449,7.588,29.38,0.869,71,27.328,39.579,4.811
25:17.6,IT,Rome,41.903,12.496,21.829,86.279,33.493,3.55,44.373,0.827,86,22.032,64.381,3.532
25:17.6,IT,Rome,41.903,12.496,64.029,81.615,32.003,2.87,61.916,0.418,128,9.534,43.104,6.393
25:17.6,IT,Rome,41.903,12.496,19.411,57.727,24.111,1.551,63.509,1.112,60,23.447,63.386,7.625
25:17.6,IT,Rome,41.903,12.496,61.869,84.88,57.209,6.105,43.881,0.728,143,22.851,54.277,6.204
25:17.6,IT,Rome,41.903,12.496,62.786,37.8,41.694,5.665,54.785,0.413,125,19.453,73.908,4.017
25:17.6,IT,Rome,41.903,12.496,27.954,51.407,27.254,6.318,54.986,0.961,68,36.027,59.193,1.932
25:17.6,IT,Rome,41.903,12.496,53.318,112.79,25.915,4.355,55.193,0.884,112,10.097,36.698,3.519
25:17.6,IT,Rome,41.903,12.496,38.146,77.129,18.231,9.903,54.262,0.555,77,17.816,52.495,1.878
25:17.6,IT,Rome,41.903,12.496,69.87,72.337,34.381,2.962,67.11,0.807,139,30.939,39.689,4.645
25:17.6,IT,Rome,41.903,12.496,63.94,82.162,50.799,9.219,53.38,0.967,127,28.932,71.532,2.648
25:17.6,IT,Rome,41.903,12.496,75.804,72.482,6.179,5.03,66.173,0.846,151,13.95,46.433,5.302
25:17.6,IT,Rome,41.903,12.496,52.458,125.527,41.495,8.651,58.548,0.889,125,10.452,56.295,4.712
25:17.6,IT,Rome,41.903,12.496,1.353,46.633,34.885,5.392,52.49,0.705,87,15.351,76.199,2.432
25:17.6,IT,Rome,41.903,12.496,86.11,73.912,33.681,9.238,34.307,0.809,172,34.336,71.579,1.499
25:17.6,IT,Rome,41.903,12.496,43.346,25.271,29.182,5.415,65.995,1.022,86,25.624,80.484,7.054
25:17.6,IT,Rome,41.903,12.496,1.6,62.291,27.489,7.365,55.513,0.649,68,17.576,44.299,0.938
25:17.6,IT,Rome,41.903,12.496,19.477,97.523,18.573,2.149,79.376,0.497,97,18.671,82.744,6.093
25:17.6,IT,Rome,41.903,12.496,95.142,80.663,41.119,3.554,64.313,0.674,190,29.19,70.885,3.426
25:17.6,IT,Rome,41.903,12.496,28.788,90.581,27.403,3.508,60.418,0.835,90,14.492,87.442,7.402
25:17.6,IT,Rome,41.903,12.496,37.682,18.029,23.543,6.644,34.602,1.275,75,31.431,68.586,1.839
25:17.6,IT,Rome,41.903,12.496,42.211,100.668,50.375,6.231,23.136,1.129,125,29.917,50.711,9.181
25:17.6,IT,Rome,41.903,12.496,34.283,49.949,3.87,8.065,53.897,0.764,68,20.875,46.645,9.133
25:17.6,IT,Rome,41.903,12.496,78.889,54.861,20.474,8.218,65.667,0.855,157,28.946,51.011,6.153
25:17.6,IT,Rome,41.903,12.496,63.648,26.522,14.365,5.857,34.889,0.823,127,22.334,78.643,6.386
25:17.6,IT,Rome,41.903,12.496,49.741,103.129,8.155,4.136,42.369,0.83,103,36.455,67.751,2.634
25:17.6,IT,Rome,41.903,12.496,46.037,76.467,34.404,9.39,59.258,0.681,92,5.301,53.5,5.806
25:17.6,IT,Rome,41.903,12.496,25.11,61.244,16.434,7.008,38.138,0.965,61,37.213,89.348,8.658
25:17.6,IT,Rome,41.903,12.496,53.979,134.101,15.283,10.244,53.253,0.599,134,6.15,43.714,5.138
25:17.6,IT,Rome,41.903,12.496,33.097,80.027,8.995,4.022,62.925,0.915,80,37.357,44.516,0.999
25:17.6,IT,Rome,41.903,12.496,50.383,71.012,15.488,6.207,54.343,0.742,100,32.769,74.19,2.648
25:17.6,IT,Rome,41.903,12.496,50.211,19.547,26.878,5.901,64.367,1.073,100,13.366,66.119,8.251
25:17.6,IT,Rome,41.903,12.496,61.854,80.182,49.71,6.583,47.568,0.829,124,34.94,70.202,6.264
25:17.6,IT,Rome,41.903,12.496,38.114,53.889,40.226,5.783,44.161,0.917,100,29.427,78.951,0.731
25:17.6,IT,Rome,41.903,12.496,60.938,89.477,32.106,6.748,53.957,0.858,121,33.651,49.337,1.022
25:17.6,IT,Rome,41.903,12.496,69.103,65.595,27.18,4.313,33.139,0.975,138,6.052,51.653,4.532
25:17.6,IT,Rome,41.903,12.496,12.682,73.129,11.496,3.272,63.266,0.421,73,32.187,27.469,7.332
25:17.6,IT,Rome,41.903,12.496,29.915,54.718,18.271,1.53,47.178,1.033,59,34.06,37.332,1.3
25:17.6,IT,Rome,41.903,12.496,43.206,89.615,32.399,7.47,39.482,1.164,89,8.164,52.612,1.074
25:17.6,IT,Rome,41.903,12.496,37.581,84.336,24.398,6.059,51.166,0.78,84,18.517,44.107,5.387
25:17.6,IT,Rome,41.903,12.496,33.897,77.655,32.852,2.066,36.794,0.911,82,23.589,69.304,9.273
25:17.6,IT,Rome,41.903,12.496,58.438,35.494,6.356,4.949,62.697,1.664,116,6.726,33.368,6.337
25:17.6,IT,Rome,41.903,12.496,63.926,60.632,19.408,2.675,46.292,0.959,127,19.907,67.34,3.836
25:17.6,IT,Rome,41.903,12.496,57.658,90.857,55.946,4.782,42.902,0.66,139,13.556,53.961,1.933
25:17.6,IT,Rome,41.903,12.496,47.897,88.267,41.525,10.596,54.285,1.024,103,11.473,73.666,8.293
25:17.6,IT,Rome,41.903,12.496,82.227,33.359,29.225,6.668,63.642,0.753,164,30.602,60.211,4.676
25:17.6,IT,Rome,41.903,12.496,20.144,60.208,19.553,4.63,52.578,0.656,60,21.978,63.384,7.753
25:17.6,IT,Rome,41.903,12.496,37.661,32.034,18.455,9.675,57.112,0.26,75,19.475,74.089,2.526
25:17.6,IT,Rome,41.903,12.496,26.22,129.036,32.335,8.641,41.123,0.545,129,21.532,60.233,6.628
25:17.6,IT,Rome,41.903,12.496,50.935,59.985,18.825,12.008,44.518,0.881,101,7.075,54.992,0.857
25:17.6,IT,Rome,41.903,12.496,46.926,56.286,56.896,2.394,51.614,0.943,142,35.021,68.631,9.533
25:17.6,IT,Rome,41.903,12.496,29.639,77.455,27.159,2.688,48.352,0.498,77,35.961,58.066,4.224
25:17.6,IT,Rome,41.903,12.496,26.707,87.525,6.302,9.545,36.007,0.732,87,26.051,57.5,4.217
25:17.6,IT,Rome,41.903,12.496,66.013,75.938,41.795,7.138,55.369,0.532,132,11.364,73.039,5.011
25:17.6,IT,Rome,41.903,12.496,32.23,77.479,22.567,4.904,37.265,0.848,77,24.177,30.829,7.321
25:17.6,IT,Rome,41.903,12.496,31.831,78.119,54.304,2.504,61.969,0.789,135,7.645,76.31,8.011
25:17.6,IT,Rome,41.903,12.496,58.669,55.751,35.039,6.119,48.594,1.14,117,30.224,87.207,7.387
25:17.6,IT,Rome,41.903,12.496,65.475,74.697,32.354,8.789,24.204,0.804,130,29.792,58.707,7.957
25:17.6,IT,Rome,41.903,12.496,15.925,70.391,44.504,7.405,52.176,0.529,111,18.799,41.845,2.647
25:17.6,IT,Rome,41.903,12.496,62.127,67.615,3.087,8.524,56.35,0.85,124,12.201,45.816,6.738
25:17.6,IT,Rome,41.903,12.496,76.453,82.604,16.603,10.094,42.734,1.198,152,37.387,76.454,4.647
25:17.6,IT,Rome,41.903,12.496,50.074,73.798,23.067,6.669,70.073,0.573,100,14.176,36.206,7.896
25:17.6,IT,Rome,41.903,12.496,61.671,72.792,57.083,5.25,51.475,0.995,142,19.529,66.361,1.279
25:17.6,IT,Rome,41.903,12.496,57.162,102.748,17.701,1.79,43.834,0.93,114,14.68,25.179,9.467
25:17.6,IT,Rome,41.903,12.496,23.316,73.747,30.617,7.802,31.573,0.843,76,28.625,84.804,2.521
25:17.6,IT,Rome,41.903,12.496,42.712,60.953,29.976,0.15,28.1,1.038,85,35.991,43.21,9.922
25:17.6,IT,Rome,41.903,12.496,56.458,79.06,35.541,3.417,55.195,1.161,112,21.762,77.811,6.808
25:17.6,IT,Rome,41.903,12.496,28.743,62.53,28.993,6.59,42.892,0.571,72,6.321,45.838,7.683
25:17.6,IT,Rome,41.903,12.496,42.213,50.907,26.013,5.547,25.358,0.959,84,5.463,49.662,0.926
25:17.6,IT,Rome,41.903,12.496,41.691,96.791,38.884,2.047,45.339,0.334,97,10.469,36.469,4.601
25:17.6,IT,Rome,41.903,12.496,55.979,132.467,29.787,8.779,46.86,1.178,132,18.331,58.375,7.727
25:17.6,IT,Rome,41.903,12.496,23.556,59.601,51.338,4.058,41.601,0.542,128,22.85,27.583,3.704
25:17.6,IT,Rome,41.903,12.496,26.15,23.916,39.373,7.159,39.688,0.959,98,20.507,39.636,1.184
25:17.6,IT,Rome,41.903,12.496,47.919,73.342,27.732,9.447,36.641,0.168,95,18.922,32.002,7.512
25:17.6,IT,Rome,41.903,12.496,21.111,67.514,63.013,7.485,44.212,1.137,157,7.237,73.347,8.409
25:17.6,IT,Rome,41.903,12.496,52.938,25.422,35.283,5.517,47.851,1.147,105,13.063,83.917,1.003
25:17.6,IT,Rome,41.903,12.496,57.284,54.376,0.013,3.001,49.854,0.831,114,22.994,65.062,5.734
25:17.6,IT,Rome,41.903,12.496,31.708,39.709,32.523,5.487,57.47,0.779,81,6.764,36.798,6.299
25:17.6,IT,Rome,41.903,12.496,31.689,105.628,24.718,4.875,50.179,1.208,105,22.19,50.392,9.441
25:17.6,IT,Rome,41.903,12.496,54.205,63.836,23.223,7.903,43.533,0.167,108,25.168,55.3,6.099
25:17.6,IT,Rome,41.903,12.496,17.533,35.375,43.089,4.24,44.207,0.551,107,27.409,78.104,1.55
25:17.6,IT,Rome,41.903,12.496,28.222,111.482,33.374,5.726,26.123,1.019,111,8.189,88.856,2.465
25:17.6,IT,Rome,41.903,12.496,50.317,51.942,44.369,3.706,60.946,0.28,110,36.214,47.805,3.299
25:17.6,IT,Rome,41.903,12.496,26.104,90.851,27.311,5.302,77.827,0.911,90,13.125,30.928,9.389
25:17.6,IT,Rome,41.903,12.496,16.583,72.999,43.072,6.445,39.703,0.651,107,5.683,85.088,4.208
25:17.6,IT,Rome,41.903,12.496,62.823,53.158,38.151,7.952,58.496,0.639,125,29.041,50.348,2.639
25:17.6,IT,Rome,41.903,12.496,6.534,47.174,31.135,3.441,50.62,0.856,77,19.992,34.718,4.741
25:17.6,IT,Rome,41.903,12.496,42.561,60.863,55.528,3.798,66.975,0.336,138,24.531,65.211,7.826
25:17.6,IT,Rome,41.903,12.496,30.268,89.988,23.228,3.279,36.679,0.594,89,25.107,66.12,9.875
25:17.6,IT,Rome,41.903,12.496,39.235,112.718,51.297,3.775,49.5,0.771,128,7.746,36.572,7.506
25:17.6,IT,Rome,41.903,12.496,11.991,43.654,40.614,7.857,68.73,0.673,101,37.211,78.963,1.973
25:17.6,IT,Rome,41.903,12.496,39.736,80.072,46.983,5.95,40.359,0.772,117,16.851,89.781,6.212
25:17.6,CA,Toronto,43.653,-79.383,64.631,73.235,56.836,8.32,24.929,0.944,142,30.05,77.669,7.254
25:17.6,CA,Toronto,43.653,-79.383,5.974,42.101,16.674,7.792,68.916,0.866,42,9.141,43.774,5.63
25:17.6,CA,Toronto,43.653,-79.383,16.815,91.395,29.344,7.043,35.426,0.966,91,12.839,82.084,8.215
25:17.6,CA,Toronto,43.653,-79.383,49.31,78.059,31.38,5.395,22.679,1.253,98,13.321,64.69,8.568
25:17.6,CA,Toronto,43.653,-79.383,40.764,110.466,28.321,4.379,55.67,0.97,110,37.257,73.865,0.988
25:17.6,CA,Toronto,43.653,-79.383,48,30.91,36.572,7.84,44.66,0.674,96,27.123,83.204,5.095
25:17.6,CA,Toronto,43.653,-79.383,65.066,72.141,32.56,4.981,22.482,1.099,130,14.743,77.664,1.615
25:17.6,CA,Toronto,43.653,-79.383,55.616,44.117,42.802,9.558,73.427,1.179,111,9.254,78.06,6.225
25:17.6,CA,Toronto,43.653,-79.383,59.497,95.406,47.502,5.27,34.374,0.877,118,7.338,43.046,8.668
25:17.6,CA,Toronto,43.653,-79.383,53.48,75.844,30.117,4.97,37.675,0.819,106,30.985,65.783,8.573
25:17.6,CA,Toronto,43.653,-79.383,37.868,70.981,15.291,4.301,50.254,0.7,75,13.049,67.621,5.678
25:17.6,CA,Toronto,43.653,-79.383,53.458,72.181,38.363,8.005,71.98,0.397,106,11.834,57.478,9.832
25:17.6,CA,Toronto,43.653,-79.383,42.541,52.497,40.378,8.527,68.269,1.21,100,34.288,36.167,9.103
25:17.6,CA,Toronto,43.653,-79.383,32.186,105.216,23.409,2.895,29.879,1.186,105,14.925,50.14,1.625
25:17.6,CA,Toronto,43.653,-79.383,66.773,53.16,26.061,6.072,32.152,0.776,133,34.283,86.916,9.657
25:17.6,CA,Toronto,43.653,-79.383,20.301,38.147,34.566,8.7,83.17,0.762,86,8.902,46.975,6.608
25:17.6,CA,Toronto,43.653,-79.383,7.747,41.125,40.801,6.628,60.01,0.636,102,32.019,89.544,3.216
25:17.6,CA,Toronto,43.653,-79.383,49.718,53.969,30.979,0.363,37.604,0.535,99,28.208,76.641,2.514
25:17.6,CA,Toronto,43.653,-79.383,56.392,81.395,25.005,6.749,53.221,0.814,112,8.285,87.005,3.687
25:17.6,CA,Toronto,43.653,-79.383,38.19,81.512,26.697,1.126,46.899,1.113,81,21.833,84.254,1.168
25:17.6,CA,Toronto,43.653,-79.383,12.498,79.825,53.652,3.676,39.587,0.533,134,27.23,30.715,3.914
25:17.6,CA,Toronto,43.653,-79.383,14.017,58.42,33.079,3.168,34.658,0.618,82,20.415,42.527,9.007
25:17.6,CA,Toronto,43.653,-79.383,70.647,52.192,18.621,2.369,11.503,0.817,141,36.823,52.293,2.175
25:17.6,CA,Toronto,43.653,-79.383,21.948,59.466,45.726,9.519,59.461,1.057,114,12.843,69.648,3.035
